hotel_name,name,rating,review
Louis Kienne Hotel Simpang Lima,Pitta Sekar Wangi,5.0,"Wow!!! I like the room. It's big and confinient. And the picture I posted here, is the rooftop. They have swimming pool on top of the building. The staff said that we can watch and enjoy both sunrise and sunset there. I would come back here cause the location's just perfect too!"
Louis Kienne Hotel Simpang Lima,Nida ul hasanah,3.0,"Nice 4 stars hotel. No doubt for the facility. But it kind of complicated access. You have to change lift twice for breakfast and walk about 70m. And you have to go to the ground level fisrt from 23rd floor (swimming pool and gym) to 9th floor (my room) and ask receptionist, didnt bring card access because still used by my friend at room. They only gave us one access card for 2 persons."
Louis Kienne Hotel Simpang Lima,Erlan Afrisca,2.0,"Its real 4* hotel? Too much problem when I stay here... 1. Take more time when I check in (30 minutes) 2. Lift cant function easy, the button and access very terrible 3. Room clean but amenities and facilities inside room its like 2* hotel 4. Room Service only until 11pm 5. Staff product knowledge very bad, Need more training to improve 6. Not variable for bfast menu, No staff incharge, No refill for food and serving, No tastes of food all is Plain 7. 1 think better is rooftop pool area, restaurant and staff very nice"
Louis Kienne Hotel Simpang Lima,Yulianto H Santoso,4.0,"- room is not large, but quite comfort. Especially the bed, like it. - bathroom is quite small. The shower room has no door or even a curtain. So the water were splashing out of the shower room. - if you ask someone to pick you up, better stand by at the lobby before they come, so they don't have to wait for too long at the drop off poin, which has a very limited space. - strategic location, near Simpang Lima. Very easy to find mall, if you like, and many choices of food nearby."
Louis Kienne Hotel Simpang Lima,hendrik kuncoro,5.0,"I love this hotel so much except their escalator, because there are only 2 small escalator and it takes time for you to waith the lift since they have 23 floor. Oh ya, i also have a hard time to find the parck space because it has small space and fully booked also because apartment and hotel use the same park slot. The road to reach the parking slot so small that makes you have to be really 2 be careful when drive.. But i love the room because it is so big and my hotell room's view is simpang lima😁. The pool on the rooftop also great, wish can comeback in the future."
Louis Kienne Hotel Simpang Lima,kian wee chau,4.0,The location is good for photographing Semarang city. 23 floors in total. The facility is well maintained. The only downside is that there are staircases from hotel lobby to hotel lifts. Not convenient if you have big luggage.
Louis Kienne Hotel Simpang Lima,Debora Tambunan,2.0,"The room was dirty, the bed smell not good. The food was standard. Not recommended at all!!"
Louis Kienne Hotel Simpang Lima,Mohammad Irwan Trimulyono,5.0,Good location Close to Simpang 5 Close to Ciputra Mall Easy to access Friendly staff Good food Good room What I dont like was the parking area. It was very small and difficult to access. Please be carefull while park your car here I recommend this hotel for your holidays but note that do not bring your car to this hotel. I think rent is better.
Louis Kienne Hotel Simpang Lima,Waldi Suharyanto,4.0,"Clean and cozy hotel... The elevator were not working very well, especially the touch button. It seems the sensors are not sensitive, I need to push harder and harder for many times before the button respond."
Louis Kienne Hotel Simpang Lima,Rashad Javier Sanchez,4.0,Good hotel. Large clean and quiet room. Small bathroom. High speed free wifi. Limited breakfast but ok. Has rooftop swimming pool with city views. Overall good value for money
Louis Kienne Hotel Simpang Lima,Ika Hapsari,3.0,"I've been dreaming to have one night staycation in this hotel becuse this hotel looks so luxurious and modern. It's located in the centre of Semarang, near Simpang Lima. Unfortunately, I was disappointed with their service. First, we had to wait too long only for check in with a limited couch around the lobby (means we had to stand up). Second, when we were about to enter our room, voila! It's actually somebody else's room. Double booked because of system error. Luckily we hadn't open the door because the room's owner was coming in the perfect timing as we were. And the staff didn't fixed the messed up condition quickly. I don't think to book this hotel anymore"
Louis Kienne Hotel Simpang Lima,Zarul -zix- Fuziono,1.0,"Nice pool view, but very very poor on parking space. Difficult to park, with very very narrow line, especially during exit. My car got big scratch on front body due to struck with wall during exit the parking building. Very bad experience"
Louis Kienne Hotel Simpang Lima,Bramono Dwiedjanto,5.0,Ask for free valet should you drive a carRooms: 5/5 | Service: 5/5 | Location: 5/5 …More
Louis Kienne Hotel Simpang Lima,Frans Enero,4.0,"The location very strategic so close to simpang lima, the room is good and the price is worth. They have rooftop pool, the view from rooftop to simpang lima junction was great. But one thing that i can't give 5 stars to this hotel, the parking access is so narrow, you have to drive extra carefully or if you want you can park outside at road side but off course it's not recommended"
Louis Kienne Hotel Simpang Lima,Hernawan Ardi,5.0,"Nice hotel, but the corridor and parking area are to tiny. Hard to move for big cars. For the service is great and available at anytime. Nice experience to stay in Semarang."
Louis Kienne Hotel Simpang Lima,Felicia Salim,5.0,"Room is clean, staffs are friendly, price is good, facilities are good. The rooftop pool is amazing. The location is excellent. Breakfast was delicious even though the restaurant was a little too small for a hotel like this."
Louis Kienne Hotel Simpang Lima,Rafi Keefa,2.0,"The lobby is very hot, the paling space is soso small my big car almost doesn't fit in there, overall it's a average almost low star hotel."
Louis Kienne Hotel Simpang Lima,Doni Putra Nusantara,5.0,"Very recommended! 👍👍It's located in the heart of Semarang City/Simpang Lima. The room was spacious, and they provide a rooftop pool which facing Simpang Lima. Such a nice pleasure to stay here."
Louis Kienne Hotel Simpang Lima,Putra Arteja,5.0,"Worth the money. Clean, comfy room, good hospitality, and nicely designed overall. The alley into parking area is small so you need to be careful especially with big car."
Louis Kienne Hotel Simpang Lima,志良tandi,1.0,"the front officer called yosi is very warmfull, good ambition to service guest, mostly this hotel is good. located in center of semarang but the room is not clean. we booked 3 room all of them had dirty bedsheet ! hope in the future the house keeping can keep the room clean ! for yosi keep moving good👍"
Louis Kienne Hotel Simpang Lima,ET22,3.0,"Room is very comfort, I have Simpang Lima Views. Pool is not too big as I saw in the photos. They have only 2 lifts for 23 hotel floors."
Louis Kienne Hotel Simpang Lima,Herry Effendy,3.0,"Hotel and an apartment in one building. This one is older building than the same Louis Kienne Pandanaran. Nice hotel to say the least, near a mall and traditional street food. The atmosphere and layoud need restoration, to say the truth. O yeah before I forget, the pathway for parking lot is very narrow for long vehicles or big onea."
Louis Kienne Hotel Simpang Lima,Vincent Prawoto,3.0,Bad parking area!!!! Room was okay... But the parking lot was terrible better leave ur car somewhere else.... if u dont want to risk your car that is.... (they knew that it's stupidly difficult for to manuver that they prepared 1 or 2 persons to guide you) Service could've been better as well.
Louis Kienne Hotel Simpang Lima,Samiaji Sarosa,5.0,"Efficient no nonsense hotel, reasonable price, great location."
Louis Kienne Hotel Simpang Lima,Deny Sigit,4.0,"Location is premium, check in no hassle, price reasonable, good size bedroom, clean bathroom, view is amazing (choose the west side - simpang 5), the only drawback is the elevator which only have 2, and its until 23rd floor, so prepare your for check out, edite: enjoy their infinite pool at 23rd)"
Louis Kienne Hotel Simpang Lima,Adiwira Satwika,2.0,The shower has no doors or curtain so bathroom can quickly become wet after shower. Breakfast place is small and the food is disappointing. No extra bed so bad for families.
Louis Kienne Hotel Simpang Lima,Ferry Ferdinand (Fe),4.0,"Service and hospitality as the standard procedure however for parking areas from 1-5 floor it's better to ask help for Vallet service otherwise you are able to drive in narrow space, 2 service elevators are not covered for traffic from 1st-23rd stores height"
Louis Kienne Hotel Simpang Lima,Ronald Setiawan,3.0,"Beautiful and modern architecture hotel and strategic location (center of semarang city).But the car park too narrow, it's pretty difficult if we drive big car."
Louis Kienne Hotel Simpang Lima,Riza Nasution,5.0,"The hotel offers great pool view that u can see from mount ungaran till beach and tanjung perak port. And also the location of the hotel is at the center of semarang, so u can go to special culinary and tourism destination at semarang easily.."
Louis Kienne Hotel Simpang Lima,Shafa Probosari,4.0,"This hotel also has apartment that is rented. Your can search ""Hidden Haven"" for the unit apartment which is super comfy with reasonable price. Super recommended to have a night there because it is near the simpang lima"
Louis Kienne Hotel Simpang Lima,Odi Hutajulu,3.0,"Strategically located in center of Semarang city, but that's inconvenience only for hotel access through ladder nearby receptionist..No many food selection in breakfast and the space very narrow."
Gumaya Tower Hotel,Anthony Kuzelj,5.0,"5 Star hotel. Central location around all shopping malls. Breakfast is amazing. 5 different types of Breakfast types from Western to Asian , Chinese....Service is great. If you take one of the more expensive rooms you get access to exective lounge at the top of hotel. Great service here. SKY line restaurant & bar on top offers great views of city. The rooms all have bath and shower."
Gumaya Tower Hotel,rahil kusumawati,5.0,"Really enjoyed and had a relaxing time in this five star hotel for our family holiday. Good service, cleanliness also good. The skyline is my favourite place to hang out at night. You can see the city lights of Semarang from the rooftop of the hotel. Good food, good holiday for the family. We will be back there again if we go back to have family holiday in Semarang for sure"
Gumaya Tower Hotel,joko muslim,2.0,"This hotel has advantage in location, however the services need to be improved. As hotel with 5 stars, the reception staffs are lack of initiative to serve and hospitality also need to be improved. The air conditioning in the room can’t be controlled which I felt too chilling. Breakfast is the only best part of this hotel with fast responses staffs. Foods are good and various from western to local. The room are clean with electric water boiler. Complementary mineral drinks were plenty with several tea bags, instant coffee, creamer and sugar. Facilities operate at during daytime and close early, not really suitable for those whose finish work at night. When I arrived at the hotel with motor cycle Gojek, we are not allowed to stop at the main entrance, this felt discriminated.😓😓😓 I did stay there eventually."
Gumaya Tower Hotel,Marolop Pardede,3.0,"first time staying at this hotel, the lobby looks clean, smells good, the lighting is good. going up to the room floor, getting out of the elevator was greeted by a musty smell, the smell of damp. my room the impression is also not pleasant. smelly pillow, shower can't be rotated. for a 5-star hotel, the breakfast menu is below my expectations. maybe this will be the first and last experience staying here."
Gumaya Tower Hotel,Jessica Natania,5.0,"Great place to stay. The room is spacious and the bathroom as well. Breakfast is good, a lot of variants included the famous lumpia semarang, nasi goreng babat, babat gongso, and soto semarang. Tried those foods earlier from the famous stall, but Gumaya’s is way better. One thing that’s slightly missing for me is their service. In breakfast time, they didn’t help to find table (the situation is crowded and I almost didn’t get a table) or even offer tea/coffee as it’s the most default service they should have. But overall, it was a pleasant stay which I would definitely pay another visit."
Gumaya Tower Hotel,syifa komalasari,5.0,"We stay 5 days at Gumaya Hotel. Everything was nice, the room and bathroom was clean and spacious. Breakfast was scrumptious and variative from Western, Eastern and Local. The staff was very helpfull espescially Ms Ana Housekeeping who contacted and send my husband's ring that was left in our room.Rooms: 5/5 | Service: 5/5 | Location: 5/5 …More"
Gumaya Tower Hotel,Aji Yudistira,5.0,"They have unique welcome drink, choose between kunyit asem, beras kencur and some other taste. One of the best hotel architecture in this area."
Gumaya Tower Hotel,Alex Kurniawan,4.0,"I think the tea provided in the room should be improved. At this hotel class, I think the tea should be Dilmah or Twinings, instead of Teh Sosro.Rooms: 5/5 | Service: 3/5 | Location: 5/5 …More"
Gumaya Tower Hotel,Wee Lee GOH,4.0,Services were super good from front desk and the gate counter. I think previously other people complain and they made big improvement. Enable to speak good English is a plus! I am impressed that they call me up for any comments and help I need. Gate counter help to ensure my grab was well received. Superb! The breakfast is famous which later I heard from my supplier. It offer full range of traditional Central Java food. Indeed is traditional with intestine food provide.However I can not appreciate the traditional Kueh which is too hard for me. I book delux king room. The room is huge but look really old to me. I thought they just renovated. They provide total 6 bottles mineral water which I greatly appreciated What could be better if the swimming pool can close at later time like 9pm would be great.
Gumaya Tower Hotel,MTajulUrus Tajuddin,5.0,A return.!. Last visit in 2011 when d hotel was quite new in d early years. Her superb aura still preserves..
Gumaya Tower Hotel,Arok Semoro Kusno,4.0,"Its a nice hotel with a large pool, though the security is kinda bad. No thermometer and the parking lot sign says ""park at your own risk"", which is really suspicious. Also the room carpet is, um, how do you say it, kinda dirty?Rooms: 3/5 | Service: 5/5 | Location: 5/5 …More"
Gumaya Tower Hotel,Herbert Shi,5.0,"Stayed here for 2 nights during Lebaran 2022 oneway chaos. Location is very good, as you can see on the map. Hotel's food is great. It would be perfect if they served ice cream. Service was awesome. Of course there was a certain lady that took care of room checking during breakfast that sometimes got on your nerves... I drove my own car, and parking was nice. The basement was kinda tight for big SUVs. The rooms were very good. Smells so nice. AC was cold and comfy. The beds need replacement soon because it bent so much when you woke up in the morning. Bathroom was perfect👍👍👍. Would definitely come back here 😍"
Gumaya Tower Hotel,Arvin Tanu,5.0,This is NOBLE COURT review. A restaurant located on the 2nd floor of the hotel. I really loves this small chinese resto. Taste very good and their menu are different from regular chinese resto. I tried their fried thousand year egg. It was great. Then their xiaolungbao. Their skin was too soft. But tasted very good as well. Their price is not that expensive as well. Very affordable. Overall such an underrated place.
Gumaya Tower Hotel,Dewi Ponco Wati,5.0,"One of 5 stars hotel in Semarang. It has 259 rooms which include smooking and non smooking room. There are 3 restaurants and 1 cafe (at Lobby) where you can get your welcome drink. Their all day dining restaurant is Marquess on GF. They also have Skyline and Noble court (Chinese restaurants). They have a pool, gym, spa, meeting rooms, and ballrooms."
Gumaya Tower Hotel,Ilham Suryo,5.0,"good service and wide selection of breakfast menu. What I really appreciate is the availablity of local Semarang dishes on the breakfast buffer such as lumpia,tahu bakso, bandeng presto, and nasi goreng babat.Rooms: 5/5 | Service: 5/5 | Location: 4/5 …More"
Gumaya Tower Hotel,Muhamad Yusuf,5.0,"one of the best hotel in Semarang. they has spacious, clean and tidy rooms, nice restaurants at GF, great ambience, strategic location and well friendly staff. excellentRooms: 5/5 | Service: 5/5 | Location: 5/5 …More"
Gumaya Tower Hotel,Rizky Minallah,5.0,"The breakfast... superb! Masyaa Allah Lumpia, Cinnamon Rolls.. Zeeennn"
Gumaya Tower Hotel,yudhistira prayoga,5.0,"Everything looks great, the food, the room and the viewThis hotel also has the skyline room in the 17th floor, enjoying sightseeing of Semarang city especially at nightRooms: 5/5 | Service: 5/5 | Location: 5/5 …More"
Gumaya Tower Hotel,dian ratnasari,5.0,the room was great and spacious! the services were great! and lots of choices for breakfast and sahur!thankyou very much for the great services!we'll come back again next tine if we go to Semarang! xixiixiRooms: 5/5 | Service: 5/5 | Location: 5/5 …More
Gumaya Tower Hotel,Winner yousman,5.0,"Room, Fitness facility , breakfast and lounge are the best. Getting 2 coupons of welcome drinks. Location is very strategic. Internet is excellent. There is a small fridge inside the room, so I'm happy to have a cold drinks.I cannot wait longer to stay again in this hotel in my future time."
Gumaya Tower Hotel,farida rokhmawati,3.0,"Great location Hotel, Good Food but Disappointed by the hospitality of the receptionist This hotel is located near a lot of shopping center. The room was clean, spacious and the food from the restaurant quite good. After our check out, I asked politely a favor to one the receptionist to take a picture of us on the lobby as a souvenir and she looked weirdly at me then said “a moment”. Her expression made me upset then I asked to a waiter that was in front of the restaurant to help me and that waiter with a big smile took a picture of us. So I would like to say thank you so much for that waiter and please give some hospitality training to that receptionist. If she was not available or maybe don’t want to help, she can try at least to control her expression in front of the guest."
Gumaya Tower Hotel,Miranti Rachmatsaleh,2.0,"Room is spacious but very disappointed with the hotel management. No crowd control during breakfast ended up with long queue, and no options to bring the food to the room. Breakfast area is very crowded which left lots of concern about safety during covid time. They hotel is putting up safety measure like spraying your shoes before entering hotel premises (which is good) but not putting up safety measures at the breakfast hour which left a bigger concern."
Gumaya Tower Hotel,Frisca Tita Kusuma Ningrum,5.0,"Delicious food, good services, and beautiful city's view at night 😍"
Gumaya Tower Hotel,suryadi susanto,1.0,"This is the second time stay over after renovated , front desk hospitality not good they way they talk, request at 5 pm extra towel never give until we complain at 10 pm , the bed have many dirt , no internet wifi in the room, not like 5 star hotel"
Gumaya Tower Hotel,Nunki AR,5.0,"We stayed at Gumaya Tower hotel for 4 nights and this hotel is by far the best. Room facilities and cleanliness are good, room air conditioning is easy to adjust according to what we want, spacious bathroom with a bathtub if we use it for a hot bath, it is effective in eliminating aches and pains, making us sleep better. And for water lovers, this hotel provides 6 bottles of 600mL mineral water every day as a complement. Our second day at Gumaya Tower, I got a call from Yessy, the hotel staff, who asked if there were any problems we experienced during our stay. For us, this attention is extraordinary. Thank you Gumaya💜"
Gumaya Tower Hotel,Trisno Junaidi,5.0,"Their standard rooms are huge for me. Excellent services,friendly staff,so many choices for breakfast. I should have chosen this hotel a long time ago since I went on a business trip to Central Java. Keep up your good work Gumaya Team👍👍👍. ""a small"" meaningful touch when you enter the room and see the welcome greeting on the tv screen"
Gumaya Tower Hotel,elmo rinaldi,5.0,"Second time stay here. This time, hotel had been renovated. Now, the lobby ambiance is more grande and beautiful. The room is still spacious, clean and modern. Health protocol is also very well implemented. The restaurant is good but the food taste is standard. Things should be improved: Receptionists hospitality should be improved. The men receptionist was very stiff and lack of smile."
Gumaya Tower Hotel,Irwan Geospasia,5.0,The one of my favourite hotel in Semarang City. Clean hotel and good service.
Gumaya Tower Hotel,Reuben Rachmat,5.0,"recomended hotel in semarang, room nice clean and tidy. close to local foodspecialy tahu pomg and mietite grajen.Rooms: 5/5 | Service: 5/5 | Location: 5/5 …More"
Gumaya Tower Hotel,Martinus,5.0,"very nice hotel! enjoyed my time here so much. clean room, spacious, facilities just okay. breakfast time is always a rush, but good spread of buffet."
Gumaya Tower Hotel,Andreas Raabe,5.0,Love this place. Home away from home.Been visiting for many years and all is still in very good shape.Rooms: 5/5 | Service: 5/5 | Location: 5/5 …More
Gumaya Tower Hotel,lidia hayaty,5.0,"Always happy to sleep and work here, clean room, delicious meals, everything makes you happy"
Gumaya Tower Hotel,Kurnia Trisno Yudhonegoro,5.0,"Still one of the best casual hotel in Semarang. A spacious room, with a huge bathroom (and a small jacuzzi style bathtub). Although the breakfast spread was markedly scaled down due to pandemic economising, but still very delectable"
Gumaya Tower Hotel,Danny Santoso,5.0,Nice placeNice roomNice service. 5 star recommendedRooms: 5/5 | Service: 5/5 | Location: 5/5 …More
Gumaya Tower Hotel,suresh kabra,4.0,Attended some Business Gathering in Ball Room. Spacious easily accessible. Sound System glitches at times were the only irritant. My colleagues appreciated Food quality and selection.
Gumaya Tower Hotel,Randy Chandra,5.0,"The hotel has been renovated recently and now it has a nice modern aura. The room is large, the restaurant is nice, the staffs are typical Javanese, very courteous, albeit a bit on the slow side, but still very much tolerable. Location is also ideal, in the center of Semarang. One of the best hotel in Semarang, IMHO."
Gumaya Tower Hotel,hari r,5.0,"Nice chic place. Excellent facilities. Breakfast is also above par. Lots of various choice, from local to western and continental dishes. I love the red bean crock pot alike that goes with the omelette. Tastes different (in a good sense, personally), sweet and refreshing sour that I think comes from tamarind. Came here for a weekend getaway, but as always, have never enough time. Would love to come back."
Gumaya Tower Hotel,Nasila Celsia,5.0,"Such a nice place also the waiters are very pretty, -slay gworl😍💅Service: 5/5 | Location: 5/5 …More"
Gumaya Tower Hotel,Catharina Jenny,5.0,Good hotel....it was nice......even a lil bit old for the building...but still nice.....👍👍👍👍Rooms: 5/5 | Service: 5/5 | Location: 5/5 …More
Gumaya Tower Hotel,Pandu Setiadi,5.0,"Best hotel in Semarang, love to stay here, the room is big with bathtub, breakfast have many varieties to choose from local food to western food, swimming have separated place with the restaurant so you can feel comfort when swimming"
Gumaya Tower Hotel,William Lau,5.0,The cleanliness si second to none.However it s a business hotel so the pool is small and due to pandemic it s max only 5people on the pool.It s hard to bring your kids to swim.Rooms: 5/5 | Service: 5/5 | Location: 5/5 …More
Gumaya Tower Hotel,Ivonny Liemantika,5.0,"Not a new hotel, but properly maintained. Like the spacioua room, bed and bathroom. Breakfast selection is good too. Overall enjoyed the stay here"
Gumaya Tower Hotel,aswin tjondro,5.0,"The food is not consider expensive for restaurant in a 5 stars hotel. Located on 17th floor, on top of the building. The view is amazing, almost 360 degree view of the city"
Gumaya Tower Hotel,Hudi Wibowo,5.0,"It was one of the best sleep i ever did.. Woke up feeling restfull, Great beds, room can use some deep cleaning. Great gym with all of the equipment you need and an outdoor swimming pool. Overall great stay"
Gumaya Tower Hotel,Andreas Vincent,5.0,"Nice room, clean, large and comfortRooms: 5/5 | Service: 5/5 | Location: 5/5 …More"
Gumaya Tower Hotel,Candra,4.0,"generally it’s a great hotel for your stay - their building & interior is modern & clean, making you feel comfortable & very cozy. their room was ok, nothing special. the worst part is their parking area - it’s entry way is very narrow combined with a descreasing path way."
Gumaya Tower Hotel,Virdian Chandranugito,5.0,"In summary, nice and comfy hotel for family.. They provided quite various meals for the breakfast.. The hotel staff were very welcome yet following new normal protocol.. They allowed us to have a very early check in.. The room quality was clean and neat, the kiddos enjoyed their shower time in the bath tub.. Nice fitness center but very hot if you decided to swim between 11 AM - 3 PM.."
Gumaya Tower Hotel,Elaine Abigail Kwok,5.0,"Very nice , can connect the bedrooms have a really big bedroom and bathroom have a place to play gold have a swimming pool the decoration are very beautiful and have a very good breakfast"
Gumaya Tower Hotel,Derk Wolters,1.0,"We booked a suite for one weekend. Found the suite clean but outdated. Uncomfortable furniture, very limited coffee and tea facility and no minibar. Food that was served in restaurant downstairs was covered with plastic. And whilst we were eating they were already setting tables for the breakfast. Very noisy. Food in skylounge was also not good steak I ordered was cold and the food we ordered cam out not all together but in two servings. For the amount of money I pay for one night , over 4 million idr, it is certainly not worth it. Found the staff not interested with the guests. Not once we were asked if everything was OK. Even at the checking out the receptionist didn't even ask how our stay was and if we enjoyed staying in their hotel. Will not be going back for sure, there are much better hotels to stay in semarang and for a much better and fairer price."
Gumaya Tower Hotel,hendro mulyo,5.0,"Room is nice and clean, hot water is sufficient. But, breakfast and food over all is not as good as rooms. And staff hospitality to guest should be improved, a lot"
Gumaya Tower Hotel,Lana Nurdewi,5.0,The room (deluxe twin) is quite spacious even with an extra bed. The room facilities all work well and well maintained. The most important is the location. It's in the heart of Semarang.
Gumaya Tower Hotel,Philippe Auberger,1.0,"Smoking room. Super hold. Holes on the carpet. Exhausted furniture. A no go.Went to their skyline restaurant, fine dining.....a real joke. Despite friendly staff the rest is just a disaster. Frozen vegies amd fries. Anyway first and last."
Gumaya Tower Hotel,Henry Harlim,5.0,The hotel services was very good. Room are so big. Will be stay again here next time.
Gumaya Tower Hotel,Ira Wardhani,5.0,"Modern and nice hotel for family vacation. The room is quite spacious, with separate shower and bath tub. Check in process is quite sufficient, the receptionist was asking for our rapid test's paper due to covid 19 (which we don't mind at all) so the hotel guests can stay in this hotel safe and comfortable."
Gumaya Tower Hotel,Adri Kharismanto,5.0,"One of the best hotel in Semarang. Rooms are nice, staffs are friendly, the gym almost felt like professional, and breakfast is outstanding."
Gumaya Tower Hotel,Michael Darmawan,5.0,"As this is my 2nd experience to be in Semarang. I can say that this hotel is very strategic, especially to experience many culinary spots (online or on the spot). With great service and very clean accomodation, I am sure to go back here again on my future visit to Semarang."
Gumaya Tower Hotel,Cliff Gerardo,5.0,"Lovely hotel, well, it SHOULD be as Semarang’s best 5 star hotel. Got checked-in quickly, trip to my room was fast and efficient because of their 4 elevators. My room was pretty clean. Carpets are not though, but I can still get by it. They provide a lot of amenities in the bathroom which is always a great thing. Bath tub was clean too. Let’s not forget beds. They have the comfiest beds I’d argue. Staff since I walked through the door were very helpful and friendly If I do say so myself. Although the Cascade restaurant was closed for renovations during my visit. I still enjoyed the food they served in the Polaris Room 3rd floor. Pool and Gym was great! 5 stars from me!"
Gumaya Tower Hotel,Tania Pratiwi,3.0,"For the room very clean and comfortable, the amenities are complete. Loved it. The only one that bothers me is breakfast time. Cause the ballroom and one of the restaurants is under maintaining, so the breakfast move to 3rd floor and it's a really small capacity and easy to full, so we are directed to 2nd floor, their backup place for breakfast. The foods have not many variants just like the 3rd floor, and the staff is careless and there is no clear signage where when the elevator is open. Really disappointed 🙁"
Gumaya Tower Hotel,Raditya Bagoes,3.0,Tolerable place for a 5 star hotel. The room was spacious and the bathroom was great. But there was a coffee stain in the table. I dont bother with the stain but for a 5 star hotel it was questionable. The food also just okay. We order nasi goreng babat for dinner and nothing special. At breakfast they give me ramen with udon noodles. When i ask for chilli flakes they give me sambal from bakso? How come you mix ramen and sambal bakso. Lol.
Gumaya Tower Hotel,Halim Ashari,3.0,Poor hotel SOP. They have very friendly and polite staffs but because the SOP is somewhat muddled they look bad. We ask for an extra bed and we were asked to pay first before they can send the bed. We have already lodged our credit card as payment guarantee. That's not 5 star service. My first experience when staying at this so call 5 star hotel.
Gumaya Tower Hotel,Diah Setyorini,5.0,Nice clean and spacious room with bathtub. Strategic locationRooms: 5/5 | Service: 5/5 | Location: 5/5 …More
Gumaya Tower Hotel,Ruth Novita,5.0,"very affordable for 5 star hotel. the price in the menu are includes tax and service. close order for beverages is at 11pm, and drinks is at 11.30pm"
Gumaya Tower Hotel,Nikki Liem,5.0,"Have stayed here twice and I think the next time we go to Semarang again, will surely stay here again! Staff were undoubtedly helpful and friendly. Room was spacious, 6 bottles of mineral water (2 were cold in the mini fridge!). Water kettle was almost broken but still functional on my second stay. Room and the hotel was very clean, hand sanitizer easy to access. Felt very safe here during pandemic. The bottom of our shoes were sprayed upon arrival. During breakfast service, staff can be seen actively helping guests and cleaning up. Food was awesome. Ordered oxtail soup and macncheese to our room and they came fast, very tasty (did not taste like ""hotel food"" but more like home cooking, even the bfast food too!). Thanks so kuch Gumaya Tower hotel, can't wait to stay there again!"
Gumaya Tower Hotel,Saiful Anam,5.0,"After 2 years, I am back here. It looks more luxury after being renovated. Far different and improved. The breakfast was also so good. The covid protocol was implemented here. Even, the security sprayed your shoe sole as if the virus brought under your shoe LOL...good job. It made me feel more comfort and secure."
Gumaya Tower Hotel,Ardy Prasetya,5.0,"The place is nice, neat and comfortable. The room, lounge, restaurant, and other facilities are in very good condition. The airport pickup is perfect. Just a little minor on some interior decorative panels at the corridor in our room floor which look broken. But the service is very good. A nearly perfect place to stay."
Gumaya Tower Hotel,Tommy Setiawan,5.0,"Good location, nice staff and comfort room."
Gumaya Tower Hotel,Nadia Bianca,5.0,"The lobby has high ceilling and gives off luxurious feeling. The room was great even though it cam be quite pricey. Do try the ""club"" type of room (located only in level 15-17) as it gave free access to the lounge in each floor. You'll got free beer or soda with some other condiments for snacks. The swimming pool, spa and fitness were great and the food taste very good too !"
Gumaya Tower Hotel,Aris B Nugroho,4.0,"The spacious room with friendly design and staff has made us feel at home. However, it is necessary to improve the management of car parking and facilities for drivers. In addition, breakfast variations need to be changed every day, because three days of staying with the same breakfast menu will be boring."
Gumaya Tower Hotel,Gustiyan Mahardika,5.0,"Good room good food, definitely would recommend going here with my family"
Gumaya Tower Hotel,Roni Adiwijayanto,5.0,"Room is good, and taste for the food also goodRooms: 5/5 | Service: 5/5 | Location: 5/5 …More"
Gumaya Tower Hotel,IRENE TOBING,4.0,"Luxurious 5 star hotel. Since we came bring our family and little children, compare to other 5 stars hotel, in my opinion the breakfast menu need more variation. Especially on weekend.Stay here by the end of August, kehabisan lumpia (khas Semarang) waktu sarapan & nggak ada cake & kue basah. :)"
Gumaya Tower Hotel,Mikhael Garda Prasetya,5.0,"I will come back for the food for sure! Excellent taste meet the restaurant's elegance. However, their hospitality is amazing, they have warm and kind staff to welcome. Last, their basement area need more improvement, bc once I went there, it felt gloomy and dark."
Gumaya Tower Hotel,Andrew Kurniadi,5.0,This is one of the best hotel in Semarang. The service is really good and the room is clean and bright. The breakfast buffet was top notch. They offer great selections and they even serves sweet martabak along with pancakes for breakfast 😁. They offer free shuttle to the airport. Just ask the concierge for it. Gumaya hotel really deserves 5 star hotel rating.
Gumaya Tower Hotel,Noviana Setiawati,5.0,Very nice place to stay when you're in Semarang. They have tremendous breakfast with lots of yummy menus.
Gumaya Tower Hotel,Bobby Sumarkho,4.0,Pleasant hotel in the heart of Semarang. The room quite spacious with cozy design & tone. It's quiet & well maintained. Bed & pillows comfortable. Bathroom has both shower & bathtub. I notice pool did not provide towels so some children walked into hotel wetting the floor & elevator.
Gumaya Tower Hotel,Agatha Claudia,5.0,"Location : very strategic, within walking distance to some famous culinary destination Room : no complaint, very spacious, bathroom clean spacious, bed are comfy, amenities everything fit the description of 5 star hotel. Service is great, fast. They have many facilities, swimming pool but not too wide, fitness center with spa and sauna, they also provide shoes in case you use sandals. Price compare to Jakarta, ofc it's very affordable , if you visit Semarang and you wanted to stay in an affordable 5 star hotel, this is it"
Gumaya Tower Hotel,my TaRaka,5.0,"Realy amazed with the details. They arranged a diferent tile in the bathroom, unslipery for the shower room, comfort bathtub, lots of mineral water to drink (they gave 6 bottles). They even put the information on the lamps buttons, so I dont have to klick it many times, guessing which button for wich lamps. The room is cozy, bright and spacious. The hospitality is great. Food are amazing, lots of choises and it taste good. Gym and the pool were quite good. Surely will coming back here."
